id,customer_id,total,year,status
2268,269,278.0,2023,ok
2269,270,279.0,2024,ok
2270,271,280.0,2020,ok
2271,272,281.0,2021,ok
2272,273,282.0,2022,ok
2273,274,283.0,2023,ok
2274,275,284.0,2024,ok
2275,276,285.0,2020,ok
2276,277,286.0,2021,ok
2277,278,287.0,2022,ok
2278,279,288.0,2023,ok
2279,280,289.0,2024,ok
2280,281,290.0,2020,ok
2281,282,291.0,2021,ok
2282,283,292.0,2022,ok
2283,284,293.0,2023,ok
2284,285,294.0,2024,ok
2285,286,295.0,2020,ok
2286,287,296.0,2021,ok
2287,288,297.0,2022,ok
2288,289,298.0,2023,ok
2289,290,299.0,2024,ok
2290,291,300.0,2020,ok
2291,292,301.0,2021,ok
2292,293,302.0,2022,ok
2293,294,303.0,2023,ok
2294,295,304.0,2024,ok
2295,296,305.0,2020,ok
2296,297,306.0,2021,ok
2297,298,307.0,2022,ok
2298,299,308.0,2023,ok
2299,300,309.0,2024,ok
2300,301,310.0,2020,ok
2301,302,311.0,2021,ok
2302,303,312.0,2022,ok
2303,304,313.0,2023,ok
2304,305,314.0,2024,ok
2305,306,315.0,2020,ok
2306,307,316.0,2021,ok
2307,308,317.0,2022,ok
2308,309,318.0,2023,ok
2309,310,319.0,2024,ok
2310,311,320.0,2020,ok
2311,312,321.0,2021,ok
2312,313,322.0,2022,ok
2313,314,323.0,2023,ok
2314,315,324.0,2024,ok
2315,316,325.0,2020,ok
2316,317,326.0,2021,ok
2317,318,327.0,2022,ok
2318,319,328.0,2023,ok
2319,320,329.0,2024,ok
2320,321,330.0,2020,ok
2321,322,331.0,2021,ok
2322,323,332.0,2022,ok
2323,324,333.0,2023,ok
2324,325,334.0,2024,ok
2325,326,335.0,2020,ok
2326,327,336.0,2021,ok
2327,328,337.0,2022,ok
2328,329,338.0,2023,ok
2329,330,339.0,2024,ok
2330,331,340.0,2020,ok
2331,332,341.0,2021,ok
2332,333,342.0,2022,ok
2333,334,343.0,2023,ok
2334,335,344.0,2024,ok
2335,336,345.0,2020,ok
2336,337,346.0,2021,ok
2337,338,347.0,2022,ok
2338,339,348.0,2023,ok
2339,340,349.0,2024,ok
2340,341,350.0,2020,ok
2341,342,351.0,2021,ok
2342,343,352.0,2022,ok
2343,344,353.0,2023,ok
2344,345,354.0,2024,ok
2345,346,355.0,2020,ok
2346,347,356.0,2021,ok
2347,348,357.0,2022,ok
2348,349,358.0,2023,ok
2349,350,359.0,2024,ok
2350,351,360.0,2020,ok
2351,352,361.0,2021,ok
2352,353,362.0,2022,ok
2353,354,363.0,2023,ok
2354,355,364.0,2024,ok
2355,356,365.0,2020,ok
2356,357,366.0,2021,ok
2357,358,367.0,2022,ok
2358,359,368.0,2023,ok
2359,360,369.0,2024,ok
2360,361,370.0,2020,ok
2361,362,371.0,2021,ok
2362,363,372.0,2022,ok
2363,364,373.0,2023,ok
2364,365,374.0,2024,ok
2365,366,375.0,2020,ok
2366,367,376.0,2021,ok
2367,368,377.0,2022,ok
2368,369,378.0,2023,ok
2369,370,379.0,2024,ok
2370,371,380.0,2020,ok
2371,372,381.0,2021,ok
2372,373,382.0,2022,ok
2373,374,383.0,2023,ok
2374,375,384.0,2024,ok
2375,376,385.0,2020,ok
2376,377,386.0,2021,ok
2377,378,387.0,2022,ok
2378,379,388.0,2023,ok
2379,380,389.0,2024,ok
2380,381,390.0,2020,ok
2381,382,391.0,2021,ok
2382,383,392.0,2022,ok
2383,384,393.0,2023,ok
2384,385,394.0,2024,ok
2385,386,395.0,2020,ok
2386,387,396.0,2021,ok
2387,388,397.0,2022,ok
2388,389,398.0,2023,ok
2389,390,399.0,2024,ok
2390,391,400.0,2020,ok
2391,392,401.0,2021,ok
2392,393,402.0,2022,ok
2393,394,403.0,2023,ok
2394,395,404.0,2024,ok
2395,396,405.0,2020,ok
2396,397,406.0,2021,ok
2397,398,407.0,2022,ok
2398,399,408.0,2023,ok
2399,400,409.0,2024,ok
2400,401,410.0,2020,ok
2401,402,411.0,2021,ok
2402,403,412.0,2022,ok
2403,404,413.0,2023,ok
2404,405,414.0,2024,ok
2405,406,415.0,2020,ok
2406,407,416.0,2021,ok
2407,408,417.0,2022,ok
2408,409,418.0,2023,ok
2409,410,419.0,2024,ok
2410,411,420.0,2020,ok
2411,412,421.0,2021,ok
2412,413,422.0,2022,ok
2413,414,423.0,2023,ok
2414,415,424.0,2024,ok
2415,416,425.0,2020,ok
2416,417,426.0,2021,ok
2417,418,427.0,2022,ok
2418,419,428.0,2023,ok
2419,420,429.0,2024,ok
2420,421,430.0,2020,ok
2421,422,431.0,2021,ok
2422,423,432.0,2022,ok
2423,424,433.0,2023,ok
2424,425,434.0,2024,ok
2425,426,435.0,2020,ok
2426,427,436.0,2021,ok
2427,428,437.0,2022,ok
2428,429,438.0,2023,ok
2429,430,439.0,2024,ok
2430,431,440.0,2020,ok
2431,432,441.0,2021,ok
2432,433,442.0,2022,ok
2433,434,443.0,2023,ok
2434,435,444.0,2024,ok
2435,436,445.0,2020,ok
2436,437,446.0,2021,ok
2437,438,447.0,2022,ok
2438,439,448.0,2023,ok
2439,440,449.0,2024,ok
2440,441,450.0,2020,ok
2441,442,451.0,2021,ok
2442,443,452.0,2022,ok
2443,444,453.0,2023,ok
2444,445,454.0,2024,ok
2445,446,455.0,2020,ok
2446,447,456.0,2021,ok
2447,448,457.0,2022,ok
2448,449,458.0,2023,ok
2449,450,459.0,2024,ok
2450,451,460.0,2020,ok
2451,452,461.0,2021,ok
2452,453,462.0,2022,ok
2453,454,463.0,2023,ok
2454,455,464.0,2024,ok
2455,456,465.0,2020,ok
2456,457,466.0,2021,ok
2457,458,467.0,2022,ok
2458,459,468.0,2023,ok
2459,460,469.0,2024,ok
2460,461,470.0,2020,ok
2461,462,471.0,2021,ok
2462,463,472.0,2022,ok
2463,464,473.0,2023,ok
2464,465,474.0,2024,ok
2465,466,475.0,2020,ok
2466,467,476.0,2021,ok
2467,468,477.0,2022,ok
2468,469,478.0,2023,ok
2469,470,479.0,2024,ok
2470,471,480.0,2020,ok
2471,472,481.0,2021,ok
2472,473,482.0,2022,ok
2473,474,483.0,2023,ok
2474,475,484.0,2024,ok
2475,476,485.0,2020,ok
2476,477,486.0,2021,ok
2477,478,487.0,2022,ok
2478,479,488.0,2023,ok
2479,480,489.0,2024,ok
2480,481,490.0,2020,ok
2481,482,491.0,2021,ok
2482,483,492.0,2022,ok
2483,484,493.0,2023,ok
2484,485,494.0,2024,ok
2485,486,495.0,2020,ok
2486,487,496.0,2021,ok
2487,488,497.0,2022,ok
2488,489,498.0,2023,ok
2489,490,499.0,2024,ok
2490,491,500.0,2020,ok
2491,492,501.0,2021,ok
2492,493,502.0,2022,ok
2493,494,503.0,2023,ok
2494,495,504.0,2024,ok
2495,496,505.0,2020,ok
2496,497,506.0,2021,ok
2497,498,507.0,2022,ok
2498,499,508.0,2023,ok
2499,500,509.0,2024,ok
2500,501,510.0,2020,ok
2501,502,511.0,2021,ok
2502,503,512.0,2022,ok
2503,504,513.0,2023,ok
2504,505,514.0,2024,ok
2505,506,515.0,2020,ok
2506,507,516.0,2021,ok
2507,508,517.0,2022,ok
2508,509,518.0,2023,ok
2509,510,519.0,2024,ok
2510,511,520.0,2020,ok
2511,512,521.0,2021,ok
2512,513,522.0,2022,ok
2513,514,523.0,2023,ok
2514,515,524.0,2024,ok
2515,516,525.0,2020,ok
2516,517,526.0,2021,ok
2517,518,527.0,2022,ok
2518,519,528.0,2023,ok
2519,520,529.0,2024,ok
2520,521,530.0,2020,ok
2521,522,531.0,2021,ok
2522,523,532.0,2022,ok
2523,524,533.0,2023,ok
2524,525,534.0,2024,ok
2525,526,535.0,2020,ok
2526,527,536.0,2021,ok
2527,528,537.0,2022,ok
2528,529,538.0,2023,ok
2529,530,539.0,2024,ok
2530,531,540.0,2020,ok
2531,532,541.0,2021,ok
2532,533,542.0,2022,ok
2533,534,543.0,2023,ok
2534,535,544.0,2024,ok
2535,536,545.0,2020,ok
2536,537,546.0,2021,ok
2537,538,547.0,2022,ok
2538,539,548.0,2023,ok
2539,540,549.0,2024,ok
2540,541,550.0,2020,ok
2541,542,551.0,2021,ok
2542,543,552.0,2022,ok
2543,544,553.0,2023,ok
2544,545,554.0,2024,ok
2545,546,555.0,2020,ok
2546,547,556.0,2021,ok
2547,548,557.0,2022,ok
2548,549,558.0,2023,ok
2549,550,559.0,2024,ok
2550,551,560.0,2020,ok
2551,552,561.0,2021,ok
2552,553,562.0,2022,ok
2553,554,563.0,2023,ok
2554,555,564.0,2024,ok
2555,556,565.0,2020,ok
2556,557,566.0,2021,ok
2557,558,567.0,2022,ok
2558,559,568.0,2023,ok
2559,560,569.0,2024,ok
2560,561,570.0,2020,ok
2561,562,571.0,2021,ok
2562,563,572.0,2022,ok
2563,564,573.0,2023,ok
2564,565,574.0,2024,ok
2565,566,575.0,2020,ok
2566,567,576.0,2021,ok
2567,568,577.0,2022,ok
2568,569,578.0,2023,ok
2569,570,579.0,2024,ok
2570,571,580.0,2020,ok
2571,572,581.0,2021,ok
2572,573,582.0,2022,ok
2573,574,583.0,2023,ok
2574,575,584.0,2024,ok
2575,576,585.0,2020,ok
2576,577,586.0,2021,ok
2577,578,587.0,2022,ok
2578,579,588.0,2023,ok
2579,580,589.0,2024,ok
2580,581,590.0,2020,ok
2581,582,591.0,2021,ok
2582,583,592.0,2022,ok
2583,584,593.0,2023,ok
2584,585,594.0,2024,ok
2585,586,595.0,2020,ok
2586,587,596.0,2021,ok
2587,588,597.0,2022,ok
2588,589,598.0,2023,ok
2589,590,599.0,2024,ok
2590,591,600.0,2020,ok
2591,592,601.0,2021,ok
2592,593,602.0,2022,ok
2593,594,603.0,2023,ok
2594,595,604.0,2024,ok
2595,596,605.0,2020,ok
2596,597,606.0,2021,ok
2597,598,607.0,2022,ok
2598,599,608.0,2023,ok
2599,600,609.0,2024,ok
2600,601,610.0,2020,ok
2601,602,611.0,2021,ok
2602,603,612.0,2022,ok
2603,604,613.0,2023,ok
2604,605,614.0,2024,ok
2605,606,615.0,2020,ok
2606,607,616.0,2021,ok
2607,608,617.0,2022,ok
2608,609,618.0,2023,ok
2609,610,619.0,2024,ok
2610,611,620.0,2020,ok
2611,612,621.0,2021,ok
2612,613,622.0,2022,ok
2613,614,623.0,2023,ok
2614,615,624.0,2024,ok
2615,616,625.0,2020,ok
2616,617,626.0,2021,ok
2617,618,627.0,2022,ok
2618,619,628.0,2023,ok
2619,620,629.0,2024,ok
2620,621,630.0,2020,ok
2621,622,631.0,2021,ok
2622,623,632.0,2022,ok
2623,624,633.0,2023,ok
2624,625,634.0,2024,ok
2625,626,635.0,2020,ok
2626,627,636.0,2021,ok
2627,628,637.0,2022,ok
2628,629,638.0,2023,ok
2629,630,639.0,2024,ok
2630,631,640.0,2020,ok
2631,632,641.0,2021,ok
2632,633,642.0,2022,ok
2633,634,643.0,2023,ok
2634,635,644.0,2024,ok
2635,636,645.0,2020,ok
2636,637,646.0,2021,ok
2637,638,647.0,2022,ok
2638,639,648.0,2023,ok
2639,640,649.0,2024,ok
2640,641,650.0,2020,ok
2641,642,651.0,2021,ok
2642,643,652.0,2022,ok
2643,644,653.0,2023,ok
2644,645,654.0,2024,ok
2645,646,655.0,2020,ok
2646,647,656.0,2021,ok
2647,648,657.0,2022,ok
2648,649,658.0,2023,ok
2649,650,659.0,2024,ok
2650,651,660.0,2020,ok
2651,652,661.0,2021,ok
2652,653,662.0,2022,ok
2653,654,663.0,2023,ok
2654,655,664.0,2024,ok
2655,656,665.0,2020,ok
2656,657,666.0,2021,ok
2657,658,667.0,2022,ok
2658,659,668.0,2023,ok
2659,660,669.0,2024,ok
2660,661,670.0,2020,ok
2661,662,671.0,2021,ok
2662,663,672.0,2022,ok
2663,664,673.0,2023,ok
2664,665,674.0,2024,ok
2665,666,675.0,2020,ok
2666,667,676.0,2021,ok
2667,668,677.0,2022,ok
2668,669,678.0,2023,ok
2669,670,679.0,2024,ok
2670,671,680.0,2020,ok
2671,672,681.0,2021,ok
2672,673,682.0,2022,ok
2673,674,683.0,2023,ok
2674,675,684.0,2024,ok
2675,676,685.0,2020,ok
2676,677,686.0,2021,ok
2677,678,687.0,2022,ok
2678,679,688.0,2023,ok
2679,680,689.0,2024,ok
2680,681,690.0,2020,ok
2681,682,691.0,2021,ok
2682,683,692.0,2022,ok
2683,684,693.0,2023,ok
2684,685,694.0,2024,ok
2685,686,695.0,2020,ok
2686,687,696.0,2021,ok
2687,688,697.0,2022,ok
2688,689,698.0,2023,ok
2689,690,699.0,2024,ok
2690,691,700.0,2020,ok
2691,692,701.0,2021,ok
2692,693,702.0,2022,ok
2693,694,703.0,2023,ok
2694,695,704.0,2024,ok
2695,696,705.0,2020,ok
2696,697,706.0,2021,ok
2697,698,707.0,2022,ok
2698,699,708.0,2023,ok
2699,700,709.0,2024,ok
2700,701,710.0,2020,ok
2701,702,711.0,2021,ok
2702,703,712.0,2022,ok
2703,704,713.0,2023,ok
2704,705,714.0,2024,ok
2705,706,715.0,2020,ok
2706,707,716.0,2021,ok
2707,708,717.0,2022,ok
2708,709,718.0,2023,ok
2709,710,719.0,2024,ok
2710,711,720.0,2020,ok
2711,712,721.0,2021,ok
2712,713,722.0,2022,ok
2713,714,723.0,2023,ok
2714,715,724.0,2024,ok
2715,716,725.0,2020,ok
2716,717,726.0,2021,ok
2717,718,727.0,2022,ok
2718,719,728.0,2023,ok
2719,720,729.0,2024,ok
2720,721,730.0,2020,ok
2721,722,731.0,2021,ok
2722,723,732.0,2022,ok
2723,724,733.0,2023,ok
2724,725,734.0,2024,ok
2725,726,735.0,2020,ok
2726,727,736.0,2021,ok
2727,728,737.0,2022,ok
2728,729,738.0,2023,ok
2729,730,739.0,2024,ok
2730,731,740.0,2020,ok
2731,732,741.0,2021,ok
2732,733,742.0,2022,ok
2733,734,743.0,2023,ok
2734,735,744.0,2024,ok
2735,736,745.0,2020,ok
2736,737,746.0,2021,ok
2737,738,747.0,2022,ok
2738,739,748.0,2023,ok
2739,740,749.0,2024,ok
2740,741,750.0,2020,ok
2741,742,751.0,2021,ok
2742,743,752.0,2022,ok
2743,744,753.0,2023,ok
2744,745,754.0,2024,ok
2745,746,755.0,2020,ok
2746,747,756.0,2021,ok
2747,748,757.0,2022,ok
2748,749,758.0,2023,ok
2749,750,759.0,2024,ok
2750,751,760.0,2020,ok
2751,752,761.0,2021,ok
2752,753,762.0,2022,ok
2753,754,763.0,2023,ok
2754,755,764.0,2024,ok
2755,756,765.0,2020,ok
2756,757,766.0,2021,ok
2757,758,767.0,2022,ok
2758,759,768.0,2023,ok
2759,760,769.0,2024,ok
2760,761,770.0,2020,ok
2761,762,771.0,2021,ok
2762,763,772.0,2022,ok
2763,764,773.0,2023,ok
2764,765,774.0,2024,ok
2765,766,775.0,2020,ok
2766,767,776.0,2021,ok
2767,768,777.0,2022,ok
2768,769,778.0,2023,ok
2769,770,779.0,2024,ok
2770,771,780.0,2020,ok
2771,772,781.0,2021,ok
2772,773,782.0,2022,ok
2773,774,783.0,2023,ok
2774,775,784.0,2024,ok
2775,776,785.0,2020,ok
2776,777,786.0,2021,ok
2777,778,787.0,2022,ok
2778,779,788.0,2023,ok
2779,780,789.0,2024,ok
2780,781,790.0,2020,ok
2781,782,791.0,2021,ok
2782,783,792.0,2022,ok
2783,784,793.0,2023,ok
2784,785,794.0,2024,ok
2785,786,795.0,2020,ok
2786,787,796.0,2021,ok
2787,788,797.0,2022,ok
2788,789,798.0,2023,ok
2789,790,799.0,2024,ok
2790,791,800.0,2020,ok
2791,792,801.0,2021,ok
2792,793,802.0,2022,ok
2793,794,803.0,2023,ok
2794,795,804.0,2024,ok
2795,796,805.0,2020,ok
2796,797,806.0,2021,ok
2797,798,807.0,2022,ok
2798,799,808.0,2023,ok
2799,800,809.0,2024,ok
2800,801,810.0,2020,ok
2801,802,811.0,2021,ok
2802,803,812.0,2022,ok
2803,804,813.0,2023,ok
2804,805,814.0,2024,ok
2805,806,815.0,2020,ok
2806,807,816.0,2021,ok
2807,808,817.0,2022,ok
2808,809,818.0,2023,ok
2809,810,819.0,2024,ok
2810,811,820.0,2020,ok
2811,812,821.0,2021,ok
2812,813,822.0,2022,ok
2813,814,823.0,2023,ok
2814,815,824.0,2024,ok
2815,816,825.0,2020,ok
2816,817,826.0,2021,ok
2817,818,827.0,2022,ok
2818,819,828.0,2023,ok
2819,820,829.0,2024,ok
2820,821,830.0,2020,ok
2821,822,831.0,2021,ok
2822,823,832.0,2022,ok
2823,824,833.0,2023,ok
2824,825,834.0,2024,ok
2825,826,835.0,2020,ok
2826,827,836.0,2021,ok
2827,828,837.0,2022,ok
2828,829,838.0,2023,ok
2829,830,839.0,2024,ok
2830,831,840.0,2020,ok
2831,832,841.0,2021,ok
2832,833,842.0,2022,ok
2833,834,843.0,2023,ok
2834,835,844.0,2024,ok
2835,836,845.0,2020,ok
2836,837,846.0,2021,ok
2837,838,847.0,2022,ok
2838,839,848.0,2023,ok
2839,840,849.0,2024,ok
2840,841,850.0,2020,ok
2841,842,851.0,2021,ok
2842,843,852.0,2022,ok
2843,844,853.0,2023,ok
2844,845,854.0,2024,ok
2845,846,855.0,2020,ok
2846,847,856.0,2021,ok
2847,848,857.0,2022,ok
2848,849,858.0,2023,ok
2849,850,859.0,2024,ok
2850,851,860.0,2020,ok
2851,852,861.0,2021,ok
2852,853,862.0,2022,ok
2853,854,863.0,2023,ok
2854,855,864.0,2024,ok
2855,856,865.0,2020,ok
2856,857,866.0,2021,ok
2857,858,867.0,2022,ok
2858,859,868.0,2023,ok
2859,860,869.0,2024,ok
2860,861,870.0,2020,ok
2861,862,871.0,2021,ok
2862,863,872.0,2022,ok
2863,864,873.0,2023,ok
2864,865,874.0,2024,ok
2865,866,875.0,2020,ok
2866,867,876.0,2021,ok
2867,868,877.0,2022,ok
2868,869,878.0,2023,ok
2869,870,879.0,2024,ok
2870,871,880.0,2020,ok
2871,872,881.0,2021,ok
2872,873,882.0,2022,ok
2873,874,883.0,2023,ok
2874,875,884.0,2024,ok
2875,876,885.0,2020,ok
2876,877,886.0,2021,ok
2877,878,887.0,2022,ok
2878,879,888.0,2023,ok
2879,880,889.0,2024,ok
2880,881,890.0,2020,ok
2881,882,891.0,2021,ok
2882,883,892.0,2022,ok
2883,884,893.0,2023,ok
2884,885,894.0,2024,ok
2885,886,895.0,2020,ok
2886,887,896.0,2021,ok
2887,888,897.0,2022,ok
2888,889,898.0,2023,ok
2889,890,899.0,2024,ok
2890,891,900.0,2020,ok
2891,892,901.0,2021,ok
2892,893,902.0,2022,ok
2893,894,903.0,2023,ok
2894,895,904.0,2024,ok
2895,896,905.0,2020,ok
2896,897,906.0,2021,ok
2897,898,907.0,2022,ok
2898,899,908.0,2023,ok
2899,900,909.0,2024,ok
2900,901,910.0,2020,ok
2901,902,911.0,2021,ok
2902,903,912.0,2022,ok
2903,904,913.0,2023,ok
2904,905,914.0,2024,ok
2905,906,915.0,2020,ok
2906,907,916.0,2021,ok
2907,908,917.0,2022,ok
2908,909,918.0,2023,ok
2909,910,919.0,2024,ok
2910,911,920.0,2020,ok
2911,912,921.0,2021,ok
2912,913,922.0,2022,ok
2913,914,923.0,2023,ok
2914,915,924.0,2024,ok
2915,916,925.0,2020,ok
2916,917,926.0,2021,ok
2917,918,927.0,2022,ok
2918,919,928.0,2023,ok
2919,920,929.0,2024,ok
2920,921,930.0,2020,ok
2921,922,931.0,2021,ok
2922,923,932.0,2022,ok
2923,924,933.0,2023,ok
2924,925,934.0,2024,ok
2925,926,935.0,2020,ok
2926,927,936.0,2021,ok
2927,928,937.0,2022,ok
2928,929,938.0,2023,ok
2929,930,939.0,2024,ok
2930,931,940.0,2020,ok
2931,932,941.0,2021,ok
2932,933,942.0,2022,ok
2933,934,943.0,2023,ok
2934,935,944.0,2024,ok
2935,936,945.0,2020,ok
2936,937,946.0,2021,ok
2937,938,947.0,2022,ok
2938,939,948.0,2023,ok
2939,940,949.0,2024,ok
2940,941,950.0,2020,ok
2941,942,951.0,2021,ok
2942,943,952.0,2022,ok
2943,944,953.0,2023,ok
2944,945,954.0,2024,ok
2945,946,955.0,2020,ok
2946,947,956.0,2021,ok
2947,948,957.0,2022,ok
2948,949,958.0,2023,ok
2949,950,959.0,2024,ok
2950,951,960.0,2020,ok
2951,952,961.0,2021,ok
2952,953,962.0,2022,ok
2953,954,963.0,2023,ok
2954,955,964.0,2024,ok
2955,956,965.0,2020,ok
2956,957,966.0,2021,ok
2957,958,967.0,2022,ok
2958,959,968.0,2023,ok
2959,960,969.0,2024,ok
2960,961,970.0,2020,ok
2961,962,971.0,2021,ok
2962,963,972.0,2022,ok
2963,964,973.0,2023,ok
2964,965,974.0,2024,ok
2965,966,975.0,2020,ok
2966,967,976.0,2021,ok
2967,968,977.0,2022,ok
2968,969,978.0,2023,ok
2969,970,979.0,2024,ok
2970,971,980.0,2020,ok
2971,972,981.0,2021,ok
2972,973,982.0,2022,ok
2973,974,983.0,2023,ok
2974,975,984.0,2024,ok
2975,976,985.0,2020,ok
2976,977,986.0,2021,ok
2977,978,987.0,2022,ok
2978,979,988.0,2023,ok
2979,980,989.0,2024,ok
2980,981,990.0,2020,ok
2981,982,991.0,2021,ok
2982,983,992.0,2022,ok
2983,984,993.0,2023,ok
2984,985,994.0,2024,ok
2985,986,995.0,2020,ok
2986,987,996.0,2021,ok
2987,988,997.0,2022,ok
2988,989,998.0,2023,ok
2989,990,999.0,2024,ok
2990,991,1000.0,2020,ok
2991,992,1001.0,2021,ok
2992,993,1002.0,2022,ok
2993,994,1003.0,2023,ok
2994,995,1004.0,2024,ok
2995,996,1005.0,2020,ok
2996,997,1006.0,2021,ok
2997,998,1007.0,2022,ok
2998,999,1008.0,2023,ok
2999,1000,1009.0,2024,ok
3000,1,10.0,2020,ok
3001,2,11.0,2021,ok
3002,3,12.0,2022,ok
3003,4,13.0,2023,ok
3004,5,14.0,2024,ok
3005,6,15.0,2020,ok
3006,7,16.0,2021,ok
3007,8,17.0,2022,ok
3008,9,18.0,2023,ok
3009,10,19.0,2024,ok
3010,11,20.0,2020,ok
3011,12,21.0,2021,ok
3012,13,22.0,2022,ok
3013,14,23.0,2023,ok
3014,15,24.0,2024,ok
3015,16,25.0,2020,ok
3016,17,26.0,2021,ok
3017,18,27.0,2022,ok
3018,19,28.0,2023,ok
3019,20,29.0,2024,ok
3020,21,30.0,2020,ok
3021,22,31.0,2021,ok
3022,23,32.0,2022,ok
3023,24,33.0,2023,ok
3024,25,34.0,2024,ok
3025,26,35.0,2020,ok
3026,27,36.0,2021,ok
3027,28,37.0,2022,ok
3028,29,38.0,2023,ok
3029,30,39.0,2024,ok
3030,31,40.0,2020,ok
3031,32,41.0,2021,ok
3032,33,42.0,2022,ok
3033,34,43.0,2023,ok
3034,35,44.0,2024,ok
3035,36,45.0,2020,ok
3036,37,46.0,2021,ok
3037,38,47.0,2022,ok
3038,39,48.0,2023,ok
3039,40,49.0,2024,ok
3040,41,50.0,2020,ok
3041,42,51.0,2021,ok
3042,43,52.0,2022,ok
3043,44,53.0,2023,ok
3044,45,54.0,2024,ok
3045,46,55.0,2020,ok
3046,47,56.0,2021,ok
3047,48,57.0,2022,ok
3048,49,58.0,2023,ok
3049,50,59.0,2024,ok
3050,51,60.0,2020,ok
3051,52,61.0,2021,ok
3052,53,62.0,2022,ok
3053,54,63.0,2023,ok
3054,55,64.0,2024,ok
3055,56,65.0,2020,ok
3056,57,66.0,2021,ok
3057,58,67.0,2022,ok
3058,59,68.0,2023,ok
3059,60,69.0,2024,ok
3060,61,70.0,2020,ok
3061,62,71.0,2021,ok
3062,63,72.0,2022,ok
3063,64,73.0,2023,ok
3064,65,74.0,2024,ok
3065,66,75.0,2020,ok
3066,67,76.0,2021,ok
3067,68,77.0,2022,ok
3068,69,78.0,2023,ok
3069,70,79.0,2024,ok
3070,71,80.0,2020,ok
3071,72,81.0,2021,ok
3072,73,82.0,2022,ok
3073,74,83.0,2023,ok
3074,75,84.0,2024,ok
3075,76,85.0,2020,ok
3076,77,86.0,2021,ok
3077,78,87.0,2022,ok
3078,79,88.0,2023,ok
3079,80,89.0,2024,ok
3080,81,90.0,2020,ok
3081,82,91.0,2021,ok
3082,83,92.0,2022,ok
3083,84,93.0,2023,ok
3084,85,94.0,2024,ok
3085,86,95.0,2020,ok
3086,87,96.0,2021,ok
3087,88,97.0,2022,ok
3088,89,98.0,2023,ok
3089,90,99.0,2024,ok
3090,91,100.0,2020,ok
3091,92,101.0,2021,ok
3092,93,102.0,2022,ok
3093,94,103.0,2023,ok
3094,95,104.0,2024,ok
3095,96,105.0,2020,ok
3096,97,106.0,2021,ok
3097,98,107.0,2022,ok
3098,99,108.0,2023,ok
3099,100,109.0,2024,ok
3100,101,110.0,2020,ok
3101,102,111.0,2021,ok
3102,103,112.0,2022,ok
3103,104,113.0,2023,ok
3104,105,114.0,2024,ok
3105,106,115.0,2020,ok
3106,107,116.0,2021,ok
3107,108,117.0,2022,ok
3108,109,118.0,2023,ok
3109,110,119.0,2024,ok
3110,111,120.0,2020,ok
3111,112,121.0,2021,ok
3112,113,122.0,2022,ok
3113,114,123.0,2023,ok
3114,115,124.0,2024,ok
3115,116,125.0,2020,ok
3116,117,126.0,2021,ok
3117,118,127.0,2022,ok
3118,119,128.0,2023,ok
3119,120,129.0,2024,ok
3120,121,130.0,2020,ok
3121,122,131.0,2021,ok
3122,123,132.0,2022,ok
3123,124,133.0,2023,ok
3124,125,134.0,2024,ok
3125,126,135.0,2020,ok
3126,127,136.0,2021,ok
3127,128,137.0,2022,ok
3128,129,138.0,2023,ok
3129,130,139.0,2024,ok
3130,131,140.0,2020,ok
3131,132,141.0,2021,ok
3132,133,142.0,2022,ok
3133,134,143.0,2023,ok
3134,135,144.0,2024,ok
3135,136,145.0,2020,ok
3136,137,146.0,2021,ok
3137,138,147.0,2022,ok
3138,139,148.0,2023,ok
3139,140,149.0,2024,ok
3140,141,150.0,2020,ok
3141,142,151.0,2021,ok
3142,143,152.0,2022,ok
3143,144,153.0,2023,ok
3144,145,154.0,2024,ok
3145,146,155.0,2020,ok
3146,147,156.0,2021,ok
3147,148,157.0,2022,ok
3148,149,158.0,2023,ok
3149,150,159.0,2024,ok
3150,151,160.0,2020,ok
3151,152,161.0,2021,ok
3152,153,162.0,2022,ok
3153,154,163.0,2023,ok
3154,155,164.0,2024,ok
3155,156,165.0,2020,ok
3156,157,166.0,2021,ok
3157,158,167.0,2022,ok
3158,159,168.0,2023,ok
3159,160,169.0,2024,ok
3160,161,170.0,2020,ok
3161,162,171.0,2021,ok
3162,163,172.0,2022,ok
3163,164,173.0,2023,ok
3164,165,174.0,2024,ok
3165,166,175.0,2020,ok
3166,167,176.0,2021,ok
3167,168,177.0,2022,ok
3168,169,178.0,2023,ok
3169,170,179.0,2024,ok
3170,171,180.0,2020,ok
3171,172,181.0,2021,ok
3172,173,182.0,2022,ok
3173,174,183.0,2023,ok
3174,175,184.0,2024,ok
3175,176,185.0,2020,ok
3176,177,186.0,2021,ok
3177,178,187.0,2022,ok
3178,179,188.0,2023,ok
3179,180,189.0,2024,ok
3180,181,190.0,2020,ok
3181,182,191.0,2021,ok
3182,183,192.0,2022,ok
3183,184,193.0,2023,ok
3184,185,194.0,2024,ok
3185,186,195.0,2020,ok
3186,187,196.0,2021,ok
3187,188,197.0,2022,ok
3188,189,198.0,2023,ok
3189,190,199.0,2024,ok
3190,191,200.0,2020,ok
3191,192,201.0,2021,ok
3192,193,202.0,2022,ok
3193,194,203.0,2023,ok
3194,195,204.0,2024,ok
3195,196,205.0,2020,ok
3196,197,206.0,2021,ok
3197,198,207.0,2022,ok
3198,199,208.0,2023,ok
